           1 ,  0.845847607000000     
           2 , -0.289780737000000     
           3 ,  0.343403077000000     
           4 ,  0.650343916000000     
           5 ,   1.65093169700000     
           6 ,  4.720000000000000E-002
           7 , -1.360000000000000E-003
           8 , -0.347413832000000     
           9 ,  0.159114895000000     
          10 ,  0.959978913000000     
          11 ,  3.690000000000000E-002
          12 , -8.610000000000000E-004
          13 ,  0.133163316000000     
          14 ,  5.340000000000000E-002
          15 ,  6.200000000000000E-002
          16 ,  4.060000000000000E-002
          17 ,  3.440000000000000E-002
          18 ,  6.480000000000000E-002
          19 ,  5.199999999999999E-002
          20 , -0.286363166000000     
          21 ,  0.310134893000000     
          22 ,  0.802333567000000     
          23 ,  2.040000000000000E-002
          24 , -6.990000000000000E-004
          25 ,  2.260000000000000E-002
          26 ,  0.102795781000000     
          27 ,  6.360000000000000E-002
          28 ,  2.500000000000000E-002
          29 ,  4.790000000000000E-002
          30 ,  4.500000000000000E-002
          31 ,  5.830000000000000E-002
          32 , -0.330439946000000     
          33 ,  0.317666319000000     
          34 ,  0.797821677000000     
          35 ,  2.030000000000000E-002
          36 , -5.500000000000000E-004
          37 ,  5.340000000000000E-002
          38 ,  4.230000000000000E-002
          39 ,  9.790000000000000E-002
          40 ,  3.980000000000000E-002
          41 ,  4.140000000000000E-002
          42 ,  4.490000000000000E-002
          43 ,  4.040000000000000E-002
          44 , -0.515466236000000     
          45 ,  0.244969018000000     
          46 ,  0.552943940000000     
          47 ,  1.710000000000000E-002
          48 , -4.690000000000000E-004
          49 ,  1.140000000000000E-002
          50 ,  2.620000000000000E-002
          51 ,  4.920000000000000E-002
          52 ,  9.909999999999999E-002
          53 ,  2.050000000000000E-002
          54 ,  4.350000000000000E-002
          55 ,  4.530000000000000E-002
          56 , -0.279226134000000     
          57 ,  0.366533849000000     
          58 ,  0.721025864000000     
          59 ,  1.050000000000000E-002
          60 , -3.090000000000000E-004
          61 ,  9.420000000000000E-003
          62 ,  3.370000000000000E-002
          63 ,  5.630000000000000E-002
          64 ,  1.010000000000000E-002
          65 ,  9.160000000000000E-002
          66 ,  3.690000000000000E-002
          67 ,  5.510000000000001E-002
          68 , -0.350928752000000     
          69 ,  0.309311195000000     
          70 ,  0.720183157000000     
          71 ,  2.440000000000000E-002
          72 , -5.390000000000000E-004
          73 ,  6.780000000000000E-002
          74 ,  3.710000000000000E-002
          75 ,  6.569999999999999E-002
          76 ,  4.300000000000000E-002
          77 ,  5.720000000000000E-002
          78 ,  0.101359988000000     
          79 ,  5.329999999999999E-002
          80 , -0.248496398000000     
          81 ,  0.307402411000000     
          82 ,  0.844265495000000     
          83 ,  1.890000000000000E-002
          84 , -4.410000000000000E-004
          85 ,  5.600000000000000E-003
          86 , -8.319999999999999E-003
          87 ,  2.050000000000000E-002
          88 , -8.150000000000000E-004
          89 ,  5.620000000000000E-003
          90 ,  1.450000000000000E-002
          91 ,  9.320000000000001E-002
          92 ,   18.4766615100000     
          93 ,  0.197767949000000     
          94 ,  0.165114133000000     
          95 ,  0.149813454000000     
          96 ,  0.193402060000000     
          97 ,  0.198111724000000     
          98 ,  0.171548738000000     
          99 ,  0.224423556000000     
         100 ,   3.23933705700000     
         101 ,   3.28063330100000     
         102 ,   3.41242174300000     
         103 ,   3.27325415100000     
         104 ,   3.24272914600000     
         105 ,   3.34823955900000     
         106 ,   3.26606252300000     
         107 , -7.230000000000000E-002
         108 ,  0.205693512000000     
         109 , -0.222161666000000     
         110 , -5.150000000000000E-002
         111 ,  0.180768253000000     
         112 , -0.175902101000000     
         113 ,   1.85133157400000     
         114 ,   1.92833196400000     
         115 ,   2.45553397100000     
         116 ,   1.80837175000000     
         117 ,   1.83966403000000     
         118 ,   2.10832452600000     
         119 ,   2.08661366900000     
         120 ,  0.113033919000000     
         121 ,  1.040000000000000E-002
         122 ,  4.670000000000000E-002
         123 ,  0.292539371000000     
         124 ,  2.620000000000000E-002
         125 , -6.100000000000000E-004
         126 ,  0.464075435000000     
         127 ,  0.413924159000000     
         128 , -6.990000000000000E-002
         129 ,  0.117383617000000     
         130 ,  0.245039270000000     
         131 ,  0.714151702000000     
         132 ,   2.15771371500000     
         133 ,  0.861236668000000     
         134 ,  0.498558719000000     
         135 ,  0.798250270000000     
         136 ,  0.579534267000000     
         137 ,  0.875348747000000     
         138 ,  0.835618532000000     
         139 ,  0.521636560000000     
         140 ,  0.788104238000000     
         141 , -0.816257568000000     
         142 , -0.640595414000000     
         143 , -0.530440080000000     
         144 , -0.997887305000000     
         145 , -0.292227343000000     
         146 , -0.414951625000000     
         147 , -0.911128268000000     
         148 , -0.656757260000000     
         149 , -0.188837080000000     
         150 ,  0.188484924000000     
         151 ,  0.241311867000000     
         152 ,  0.358793906000000     
         153 ,  8.370000000000001E-002
         154 ,  0.327598797000000     
         155 ,  0.170144768000000     
         156 ,  0.100616203000000     
         157 ,  6.670000000000000E-002
         158 ,  0.194494695000000     
         159 ,  4.200000000000000E-002
         160 ,  2.240000000000000E-002
         161 ,  0.507121194000000     
         162 ,  0.337933550000000     
         163 ,  0.501132461000000     
         164 ,  0.415592884000000     
         165 ,  0.125055208000000     
         166 ,  0.157119422000000     
         167 ,  8.710000000000000E-002
         168 ,  0.221067030000000     
         169 , -5.739999999999999E-002
         170 ,  0.247802950000000     
         171 ,  0.248898959000000     
         172 ,  0.103549693000000     
         173 ,  0.652068193000000     
         174 ,  0.198560902000000     
         175 ,  0.252352739000000     
         176 , -1.760000000000000E-003
         177 ,  0.446379746000000     
         178 , -1.190000000000000E-002
         179 ,  0.337866963000000     
         180 , -3.310000000000000E-003
         181 ,  0.337999681000000     
         182 , -6.700000000000000E-005
         183 ,  0.323918366000000     
         184 ,  3.280000000000000E-003
         185 ,  0.413955263000000     
         186 , -1.410000000000000E-002
         187 ,  0.184243156000000     
         188 ,  2.890000000000000E-003
         189 ,  0.139092944000000     
         190 , -1.930000000000000E-003
         191 ,  0.306896460000000     
         192 , -1.530000000000000E-003
         193 ,  0.601469438000000     
         194 , -3.020000000000000E-003
         195 ,  0.165137821000000     
         196 , -2.620000000000000E-003
         197 ,  0.418709727000000     
         198 ,  4.450000000000000E-004
         199 ,  0.517059851000000     
         200 , -1.930000000000000E-003
         201 ,  0.577049016000000     
         202 ,  9.990000000000001E-003
         203 ,  0.121139647000000     
         204 ,  6.920000000000001E-002
         205 ,  0.454360936000000     
         206 ,  8.380000000000000E-002
         207 ,  0.294878689000000     
         208 ,  0.391493455000000     
         209 ,  0.116846593000000     
         210 ,   1.00000000000000     
         211 ,   1.00000000000000     
         212 ,   1.00000000000000     
         213 ,   1.00000000000000     
         214 ,   1.00000000000000     
         215 ,   1.00000000000000     
         216 ,   1.00000000000000     
         217 ,   1.00000000000000     
         218 ,   1.00000000000000     
         219 ,   1.00000000000000     
         220 ,   1.00000000000000     
         221 ,   1.00000000000000     
         222 ,   1.00000000000000     
         223 ,   1.00000000000000     
